username,num_days,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,forum_num_days,forum_avg_count,forum_sum_count,num_watched,num_complete,num_incomplete,complete_rate,incomplete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050258,0.6,0.6,230.6,230.6,0.4,22.8,22.8,0.6,18.2,18.2,0.0,0.0,0.0,2.4,1.0,1.4,0.2,0.4,1.7970115312,1.8,1.6,0.4666666666,2.2,0.5,0.4,0.1,1.8,0.3833333334,7.6,1.8833333334,1.6,0.3833333334,1.0,0.2333333334,0.0,0.0,3.4,0.7666666666,8.6,2.1166666666,12.0,2.8833333334,4.2,0.9666666666,0.4,0.1,14.4,3.4833333334,31.0,7.4333333334,0.4,0.4,0.2,0.4,0.333333333,13.0,10.0
Y1050259,1.6,1.6,479.13333334,937.8,1.4,60.566666666,98.6,1.4,48.866666666,73.2,0.0,0.0,0.0,12.0,11.4,0.6,0.75,0.05,4.5865524386,4.2,6.6,0.4494983278,11.6,0.7746376812,1.6,0.084225195,16.8,1.261315496,10.2,0.738684504,24.8,1.7122073578,7.0,0.4519509476,0.2,0.0086956522,41.6,2.9735228542,17.4,1.1993311036,59.0,4.1728539578,42.0,2.855295429,1.6,0.084225195,71.0,4.9728539578,173.6,12.0852285414,4.6,3.2,3.8,3.8,6.774666667,92.0,80.0
Y1050260,1.6,1.6,852.2,1012.2,1.4,62.7,76.2,1.6,63.8,82.0,0.0,0.0,0.0,11.2,9.0,2.2,0.7222222222,0.2777777778,7.2406812486,5.0,7.8,0.7569444444,10.4,0.9402777778,1.8,0.1180555556,4.4,0.2930555556,19.2,2.2263888888,29.2,3.2444444446,9.2,0.8055555554,0.4,0.0236111112,33.6,3.5375,28.8,3.0555555556,62.4,6.5930555554,46.2,4.8027777778,1.8,0.1180555556,73.6,7.5930555554,184.0,19.106944444,0.0,0.0,0.0,0.0,0.0,71.2,50.0
Y1050261,5.8,5.8,144.9947619,818.2,2.8,36.113333334,101.6,0.2,3.4,3.4,0.0,0.0,0.0,0.6,0.4,0.2,0.1333333334,0.0666666666,2.381473634,0.8,0.2,0.0666666666,0.6,0.2,0.0,0.0,1.0,0.3333333334,0.0,0.0,1.8,0.6,0.0,0.0,0.0,0.0,2.8,0.9333333334,0.0,0.0,2.8,0.9333333334,2.4,0.8,0.0,0.0,3.4,1.1333333334,8.6,2.866666666,2.8,2.8,1.0,2.8,6.644666667,79.4,82.0
Y1050262,2.0,2.0,129.116666666,255.4,1.2,13.333333334,22.0,1.4,8.2,12.2,0.0,0.0,0.0,3.8,2.0,1.8,0.5944444444,0.4055555556,5.343289926,3.0,2.2,0.5055555556,3.0,0.9111111112,0.4,0.0722222222,3.2,0.85,0.4,0.0722222222,2.4,0.7333333334,0.2,0.2,0.0,0.0,5.6,1.5833333334,0.6,0.2722222222,6.2,1.8555555556,4.8,1.55,0.4,0.0722222222,10.0,2.8555555556,21.4,6.3333333334,1.0,1.0,0.4,1.0,1.4,92.0,50.0
Y1050263,2.2,2.2,249.6,543.6,0.8,15.466666666,24.8,0.6,44.6,48.8,0.0,0.0,0.0,4.4,4.0,0.4,0.3666666666,0.0333333334,0.8157572424,0.4,3.0,0.28,4.4,0.4,0.8,0.07,0.6,0.0533333334,9.2,0.9033333334,18.8,1.8433333334,14.2,1.3866666666,0.0,0.0,19.4,1.8966666666,23.4,2.29,42.8,4.1866666666,35.6,3.4766666666,0.8,0.07,47.2,4.5866666666,126.4,12.32,0.0,0.0,0.0,0.0,0.0,66.0,40.0
Y1050264,2.8,2.8,211.08333334,649.2,2.0,38.083333334,71.0,2.0,19.016666666,38.6,0.0,0.0,0.0,10.4,9.4,1.0,0.7249554366,0.0750445634,7.8542991372,3.2,1.4,0.1163101604,9.6,0.7416221034,2.8,0.2213012478,0.2,0.0166666666,1.4,0.1272727272,17.6,1.3748663102,4.0,0.3481283422,0.4,0.0348484848,17.8,1.3915329768,5.8,0.5102495542,23.6,1.901782531,29.0,2.2914438502,2.8,0.2213012478,34.0,2.701782531,89.4,7.1163101598,0.2,0.2,0.2,0.2,0.5,86.2,40.0
Y1050265,0.8,0.8,282.1,324.0,0.8,23.2,25.2,0.8,23.8,27.4,0.0,0.0,0.0,5.8,5.4,0.4,0.5666666666,0.0333333334,3.0360949776,3.0,2.6,0.2727272728,5.0,0.515151515,1.6,0.1893939394,6.6,1.05,2.8,0.2924242424,8.2,0.8681818182,1.6,0.1393939394,1.0,0.1363636364,14.8,1.9181818182,5.4,0.5681818182,20.2,2.4863636364,14.4,1.487878788,1.8,0.2227272728,26.0,3.0863636364,62.4,7.2833333334,0.0,0.0,0.0,0.0,0.0,48.0,20.0
Y1050266,2.2,2.2,281.88333334,646.6,2.0,25.95,53.0,2.0,34.2,75.6,0.0,0.0,0.0,8.6,8.0,0.6,0.935064935,0.064935065,11.172306689,3.0,2.6,0.2435064936,8.0,0.9365800866,2.6,0.2435064936,5.2,0.5584415586,6.2,0.5285714286,45.8,5.7432900436,5.8,0.5281385282,1.0,0.0848484848,51.0,6.3017316016,13.0,1.1415584414,64.0,7.4432900442,58.6,7.1127705626,2.6,0.2435064936,72.6,8.4432900442,197.8,23.242857142,1.2,0.8,0.6,0.8,0.866666667,87.2,40.0
Y1050267,2.8,2.8,246.81666666,775.6,2.6,25.37,76.8,2.6,12.11,41.6,0.0,0.0,0.0,9.4,6.8,2.6,0.6084615384,0.1915384616,6.1181395902,0.8,5.8,0.4543223444,7.8,0.6554212454,1.8,0.1612454214,5.0,0.422234432,8.6,0.67007326,12.6,0.9617582418,3.8,0.2962637362,0.0,0.0,17.6,1.3839926738,12.4,0.9663369962,30.0,2.3503296704,21.0,1.66,1.8,0.1612454214,39.4,3.1503296704,92.2,7.3219047612,1.4,1.0,0.4,1.4,1.933333333,61.4,30.0
Y1050268,4.6,4.6,141.98333334,669.6,2.8,19.333333334,63.4,2.8,9.143333334,31.8,1.8,1.2666666666,2.8,9.4,5.6,3.8,0.4752136754,0.3247863246,3.2105882398,1.0,2.2,0.1923076924,9.0,0.7692307692,1.6,0.1324786326,3.0,0.2410256412,3.2,0.2743589744,6.2,0.5094017092,3.6,0.311965812,0.4,0.032051282,9.2,0.7504273502,7.2,0.6183760684,16.4,1.3688034188,17.0,1.4290598292,1.8,0.147863248,25.8,2.1688034188,61.0,5.1145299144,0.0,0.0,0.0,0.0,0.0,84.8,60.0
Y1050269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
Y1050270,1.6,1.6,176.36666666,389.4,1.2,24.966666666,41.0,1.4,10.466666668,23.8,0.0,0.0,0.0,5.8,3.4,2.4,0.3533333334,0.2466666666,5.3431838748,2.8,3.0,0.3111111112,4.8,0.5,0.6,0.0622222222,0.6,0.0644444444,1.6,0.1711111112,8.8,0.9311111112,2.8,0.3022222222,0.0,0.0,9.4,0.9955555556,4.4,0.4733333334,13.8,1.4688888888,14.8,1.5644444444,0.6,0.0622222222,19.6,2.0688888888,48.8,5.164444444,3.2,2.0,2.4,2.0,5.288666667,57.4,40.0
Y1050271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050273,0.8,0.8,70.8,83.4,0.2,3.0,3.0,0.4,3.8,3.8,0.0,0.0,0.0,1.0,0.2,0.8,0.05,0.35,1.0413058592,0.8,0.6,0.3,1.0,0.4,0.0,0.0,1.4,1.1,0.4,0.1,0.2,0.2,0.2,0.2,0.0,0.0,1.6,1.3,0.6,0.3,2.2,1.6,1.2,0.6,0.0,0.0,3.2,2.0,6.6,4.2,2.8,2.0,0.8,2.6,5.15,42.8,40.0
Y9999986,3.0,3.0,341.18333334,906.6,2.6,28.333333334,65.4,2.6,45.283333332,113.2,0.0,0.0,0.0,10.4,8.4,2.0,0.7893772894,0.2106227106,9.6795065904,3.2,7.0,0.6550366298,10.2,0.9833333334,1.8,0.1554945056,15.0,1.332875458,34.8,3.3130036628,36.4,3.2485347988,12.6,1.1356227106,0.4,0.0333333334,51.4,4.5814102562,47.8,4.481959707,99.2,9.0633699634,57.4,5.2119963372,1.8,0.1554945056,109.6,10.0633699628,268.0,24.49423077,0.6,0.4,0.4,0.4,0.8,68.6,58.0
Y9999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,27.0
Y9999988,2.0,2.0,204.783333334,310.4,0.6,9.6,9.6,1.0,21.9,24.4,0.0,0.0,0.0,6.6,4.2,2.4,0.5135353536,0.2864646464,8.6874380306,4.2,2.6,0.3046464644,6.0,0.7436363636,0.4,0.0381818182,3.0,0.3432323232,2.4,0.2460606062,4.6,0.6054545454,2.4,0.3044444444,0.0,0.0,7.6,0.9486868688,4.8,0.5505050506,12.4,1.4991919192,12.0,1.5545454546,0.4,0.0381818182,19.0,2.2991919192,43.8,5.3911111112,0.0,0.0,0.0,0.0,0.0,47.6,33.0
Y9999989,0.8,0.8,303.7,366.2,0.6,52.8,52.8,0.8,5.8,7.0,0.0,0.0,0.0,4.0,4.0,0.0,0.6,0.0,7.831638174,3.0,0.0,0.0,3.0,0.45,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.025,0.0,0.0,0.0,0.0,0.2,0.025,0.2,0.025,3.2,0.475,1.0,0.15,4.2,0.625,8.6,1.275,0.0,0.0,0.0,0.0,0.0,76.6,59.0
Y9999990,4.4,4.4,178.386666654,789.4,3.4,20.27,68.0,3.4,28.73,88.0,0.0,0.0,0.0,11.2,10.4,0.8,0.8833333334,0.1166666666,10.956497807,1.8,4.6,0.4422739542,11.0,0.975,1.6,0.1815789474,7.0,0.5755735492,5.2,0.4844804318,53.4,4.8506072876,6.6,0.5119433198,0.2,0.0105263158,60.4,5.4261808366,12.0,1.0069500674,72.4,6.4331309042,69.6,6.1664979756,1.6,0.1815789474,83.6,7.4331309046,227.2,20.21433873,0.0,0.0,0.0,0.0,0.0,89.0,63.0
Y9999991,0.8,0.8,310.0,377.2,0.6,38.9,45.0,0.4,38.4,38.4,0.0,0.0,0.0,4.6,3.8,0.8,0.35,0.05,3.849748832,2.6,3.0,0.2196428572,4.0,0.3142857142,0.8,0.1142857142,25.4,1.7,0.8,0.0660714286,4.0,0.3303571428,0.4,0.0410714286,0.2,0.0285714286,29.4,2.0303571428,1.4,0.1357142858,30.8,2.1660714286,8.2,0.6732142858,0.8,0.1142857142,35.4,2.5660714286,75.2,5.5196428572,0.0,0.0,0.0,0.0,0.0,67.6,36.0
Y9999992,2.2,2.2,330.15,582.2,2.2,35.0,61.2,2.2,20.016666666,34.8,0.0,0.0,0.0,11.0,10.4,0.6,0.938888889,0.061111111,13.8311882696,3.4,2.0,0.1876495726,9.6,0.8928418804,2.8,0.2473717948,1.4,0.1333333332,3.2,0.2786752136,11.2,1.003482906,3.6,0.3649786326,0.4,0.025,12.6,1.1368162394,7.2,0.6686538462,19.8,1.8054700854,23.2,2.1335897438,3.0,0.2598717948,30.8,2.8054700854,76.8,7.0044017094,0.0,0.0,0.0,0.0,0.0,52.6,38.0
Y9999993,1.4,1.4,520.65,849.4,1.0,35.666666666,44.2,1.4,97.25,149.4,0.0,0.0,0.0,12.2,11.0,1.2,0.5492753622,0.0507246378,4.2379766452,2.8,8.8,0.4494824018,12.2,0.6,1.0,0.0539337474,32.4,1.7425465838,29.8,1.5258281572,49.2,2.5551242236,11.8,0.622826087,0.4,0.0229813664,81.6,4.2976708078,42.0,2.1716356108,123.6,6.4693064166,71.2,3.6823498964,1.0,0.0539337474,135.8,7.0693064166,331.6,17.27489648,0.4,0.4,0.2,0.4,0.0,75.6,49.0
Y9999994,0.4,0.4,62.4,62.4,0.2,1.0,1.0,0.4,4.4,4.4,0.0,0.0,0.0,2.4,0.4,2.0,0.2,0.2,4.7711907172,1.6,0.2,0.02,2.0,0.28,0.2,0.1,0.6,0.06,0.8,0.08,0.2,0.02,0.0,0.0,0.0,0.0,0.8,0.08,0.8,0.08,1.6,0.16,2.2,0.3,0.2,0.1,4.0,0.56,8.0,1.12,0.0,0.0,0.0,0.0,0.0,32.0,20.0
Y9999995,1.4,1.4,155.4,221.8,0.8,12.8,14.0,1.0,21.0,25.8,0.0,0.0,0.0,5.6,2.6,3.0,0.4603174602,0.3396825398,8.294305442,5.0,3.4,0.485714286,5.0,0.726984127,0.6,0.1174603174,9.2,1.1428571428,1.2,0.2666666666,2.6,0.3841269842,1.8,0.2126984128,0.0,0.0,11.8,1.5269841268,3.0,0.4793650794,14.8,2.0063492064,7.4,1.0507936508,0.6,0.1174603174,20.4,2.8063492064,43.2,5.980952381,0.0,0.0,0.0,0.0,0.0,78.8,57.0
Y9999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,54.0
Y9999997,1.8,1.8,198.55,482.6,1.4,27.25,61.0,1.4,8.65,21.4,0.0,0.0,0.0,7.8,7.0,0.8,0.676923077,0.123076923,8.4305522492,1.6,2.2,0.176923077,6.6,0.7393162394,1.8,0.0837606838,2.6,0.1,2.6,0.1,2.0,0.1692307692,1.6,0.1829059828,0.6,0.023076923,4.6,0.2692307692,4.8,0.305982906,9.4,0.5752136752,9.6,0.976068376,1.8,0.0837606838,17.2,1.3752136752,38.0,3.0102564104,0.0,0.0,0.0,0.0,0.0,84.6,58.0
Y9999998,1.8,1.8,190.46666666,361.4,0.8,5.9,9.6,1.6,49.866666666,82.8,0.0,0.0,0.0,11.2,8.2,3.0,0.5746031748,0.2253968252,6.546329436,2.8,6.4,0.4769841268,8.0,0.5825396826,1.2,0.0690476188,53.8,4.0277777778,4.0,0.292063492,5.0,0.3468253968,2.0,0.1476190474,0.0,0.0,58.8,4.3746031746,6.0,0.4396825398,64.8,4.8142857142,13.0,0.9214285714,1.2,0.0690476188,76.0,5.6142857142,155.0,11.419047619,0.0,0.0,0.0,0.0,0.0,61.8,49.0
Y9999999,2.6,2.6,436.78,796.8,0.6,40.4,40.4,2.2,75.1,125.4,0.0,0.0,0.0,14.6,10.0,4.6,0.5578787878,0.2421212122,12.393319668,2.4,7.8,0.4125757576,13.2,0.7084848484,1.8,0.1022727272,20.0,1.0265151514,8.6,0.4504545452,55.2,2.9245454546,8.4,0.4477272728,0.4,0.0166666666,75.2,3.951060606,17.4,0.9148484848,92.6,4.865909091,74.0,3.9293939396,2.0,0.1106060606,107.2,5.665909091,275.8,14.57181818,0.0,0.0,0.0,0.0,0.0,99.0,73.0
